"STATION","NAME","DATE","TMAX","TMIN"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-03-27","26.1","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-03-28","19.4","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-03-29","11.7","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-03-30","18.9","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-03-31","15.6","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-01","20.0","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-02","18.3","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-03","20.0","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-04","19.4","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-05","-0.6","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-06","-1.7","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-07","-1.1","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-08","1.1","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-09","5.0","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-10","8.9","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-11","7.2","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-12","6.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-13","11.1","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-14","10.6","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-15","11.7","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-16","13.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-17","16.7","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-18","13.9","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-19","17.2","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-20","21.7","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-21","23.3","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-22","26.7","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-23","25.6","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-24","22.2","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-25","18.3","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-26","10.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-27","12.8","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-28","20.6","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-29","23.9","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-04-30","22.8","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-01","19.4","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-02","17.8","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-03","18.3","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-04","20.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-05","21.1","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-06","18.3","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-07","23.3","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-08","29.4","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-09","27.8","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-10","26.1","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-11","28.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-12","26.1","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-13","17.8","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-14","25.6","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-15","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-16","26.7","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-17","14.4","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-18","20.0","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-19","23.9","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-20","23.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-21","17.8","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-22","28.3","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-23","31.1","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-24","31.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-25","30.6","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-26","20.6","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-27","22.8","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-28","25.6","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-29","27.8","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-30","31.1","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-05-31","30.6","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-01","30.0","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-02","30.0","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-03","23.3","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-04","23.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-05","21.1","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-06","19.4","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-07","32.8","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-08","31.7","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-09","24.4","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-10","26.1","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-11","28.9","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-12","29.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-13","31.7","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-14","30.6","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-15","28.9","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-16","31.1","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-17","31.1","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-18","34.4","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-19","33.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-20","26.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-21","27.2","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-22","25.6","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-23","23.9","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-24","26.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-25","31.1","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-26","33.3","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-27","31.7","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-28","25.0","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-29","24.4","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-06-30","26.1","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-01","25.0","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-02","23.3","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-03","27.2","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-04","27.8","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-05","28.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-06","28.9","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-07","31.1","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-08","35.6","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-09","34.4","23.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-10","33.9","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-11","30.6","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-12","26.7","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-13","23.9","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-14","24.4","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-15","26.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-16","28.3","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-17","23.9","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-18","30.6","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-19","28.3","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-20","23.3","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-21","25.6","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-22","26.7","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-23","28.3","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-24","27.2","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-25","23.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-26","25.0","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-27","29.4","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-28","27.8","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-29","29.4","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-30","30.0","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-07-31","32.8","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-01","34.4","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-02","33.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-03","32.8","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-04","31.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-05","26.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-06","30.6","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-07","30.6","22.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-08","31.7","22.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-09","30.6","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-10","28.3","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-11","28.9","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-12","30.6","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-13","29.4","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-14","27.2","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-15","25.6","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-16","28.9","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-17","26.7","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-18","24.4","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-19","18.9","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-20","16.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-21","23.9","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-22","31.1","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-23","30.6","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-24","30.0","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-25","24.4","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-26","24.4","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-27","26.7","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-28","30.0","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-29","32.8","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-30","30.0","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-08-31","25.0","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-01","26.1","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-02","26.7","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-03","30.0","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-04","28.9","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-05","31.7","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-06","30.0","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-07","27.2","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-08","26.1","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-09","26.7","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-10","25.6","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-11","21.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-12","16.1","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-13","22.8","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-14","22.2","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-15","16.7","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-16","18.3","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-17","21.1","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-18","27.2","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-19","30.6","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-20","28.3","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-21","30.6","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-22","27.8","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-23","24.4","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-24","31.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-25","29.4","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-26","27.2","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-27","22.8","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-28","22.2","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-29","24.4","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-09-30","25.0","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-01","22.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-02","22.2","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-03","25.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-04","26.7","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-05","30.0","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-06","30.6","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-07","31.7","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-08","31.1","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-09","28.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-10","21.1","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-11","13.9","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-12","10.0","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-13","15.0","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-14","13.3","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-15","20.6","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-16","18.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-17","22.2","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-18","23.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-19","22.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-20","20.0","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-21","26.1","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-22","23.3","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-23","20.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-24","11.7","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-25","13.9","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-26","13.9","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-27","13.9","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-28","12.2","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-29","14.4","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-30","17.2","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-10-31","17.2","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-01","15.6","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-02","12.8","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-03","14.4","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-04","11.1","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-05","12.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-06","5.6","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-07","4.4","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-08","6.1","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-09","8.3","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-10","7.8","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-11","5.6","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-12","15.6","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-13","14.4","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-14","15.6","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-15","11.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-16","3.9","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-17","3.3","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-18","5.6","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-19","6.1","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-20","13.3","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-21","12.2","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-22","5.0","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-23","1.7","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-24","1.7","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-25","4.4","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-26","1.7","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-27","2.8","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-28","2.2","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-29","5.6","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-11-30","3.3","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-01","-3.9","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-02","7.8","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-03","8.9","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-04","-2.2","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-05","-3.3","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-06","-1.7","-11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-07","-0.6","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-08","-0.6","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-09","-2.2","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-10","-0.6","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-11","1.1","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-12","2.2","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-13","1.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-14","1.1","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-15","-3.3","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-16","-3.9","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-17","-2.8","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-18","0.0","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-19","2.8","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-20","1.1","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-21","3.9","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-22","6.1","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-23","9.4","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-24","-2.2","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-25","-1.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-26","4.4","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-27","2.2","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-28","1.1","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-29","2.8","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-30","-2.2","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2007-12-31","0.0","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-01","0.0","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-02","-1.7","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-03","-7.2","-16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-04","-1.1","-11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-05","2.8","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-06","9.4","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-07","16.7","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-08","16.1","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-09","13.9","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-10","3.9","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-11","6.7","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-12","3.9","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-13","3.9","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-14","2.2","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-15","-1.1","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-16","0.0","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-17","1.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-18","1.1","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-19","-3.3","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-20","-10.0","-15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-21","-6.1","-14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-22","0.0","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-23","-5.6","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-24","-6.1","-13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-25","-5.0","-14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-26","-4.4","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-27","0.0","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-28","5.0","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-29","6.7","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-30","9.4","-13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-01-31","-5.0","-12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-01","-0.6","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-02","-1.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-03","0.0","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-04","1.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-05","7.8","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-06","1.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-02-07","-1.7","-5.0"
